"id","_name","_prefix","_province_id","_district_id","sync_words","priority_sync_words"
474,Ngã Tư Sở,Phường,2,32,nga tu so,phuong nga tu so
475,Ô Chợ Dừa,Phường,2,32,o cho dua,phuong o cho dua
476,Phương Liên,Phường,2,32,phuong lien,phuong phuong lien
477,Phương Mai,Phường,2,32,phuong mai,phuong phuong mai
478,Quang Trung,Phường,2,32,quang trung,phuong quang trung
479,Quốc Tử Giám,Phường,2,32,quoc tu giam,phuong quoc tu giam
480,Thịnh Quang,Phường,2,32,thinh quang,phuong thinh quang
481,Thổ Quan,Phường,2,32,tho quan,phuong tho quan
482,Trung Liệt,Phường,2,32,trung liet,phuong trung liet
483,Trung Phụng,Phường,2,32,trung phung,phuong trung phung
484,Trung Tự,Phường,2,32,trung tu,phuong trung tu
485,Văn Chương,Phường,2,32,van chuong,phuong van chuong
486,Văn Miếu,Phường,2,32,van mieu,phuong van mieu
487,Bát Tràng,Xã,2,33,bat trang,xa bat trang
488,Cổ Bi,Xã,2,33,co bi,xa co bi
489,Đa Tốn,Xã,2,33,da ton,xa da ton
490,Đặng Xá,Xã,2,33,dang xa,xa dang xa
491,Đình Xuyên,Xã,2,33,dinh xuyen,xa dinh xuyen
492,Đông Dư,Xã,2,33,dong du,xa dong du
493,Dương Hà,Xã,2,33,duong ha,xa duong ha
494,Dương Quang,Xã,2,33,duong quang,xa duong quang
495,Dương Xá,Xã,2,33,duong xa,xa duong xa
496,Kiêu Kỵ,Xã,2,33,kieu ky,xa kieu ky
497,Kim Lan,Thị trấn,2,33,kim lan,thi tran kim lan
498,Kim Sơn,Xã,2,33,kim son,xa kim son
499,Lệ Chi,Xã,2,33,le chi,xa le chi
500,Ninh Hiệp,Xã,2,33,ninh hiep,xa ninh hiep
501,Phù Đổng,Xã,2,33,phu dong,xa phu dong
502,Phú Thị,Xã,2,33,phu thi,xa phu thi
503,Trâu Quỳ,Thị trấn,2,33,trau quy,thi tran trau quy
504,Trung Mầu,Xã,2,33,trung mau,xa trung mau
505,Văn Đức,Xã,2,33,van duc,xa van duc
506,Yên Thường,Xã,2,33,yen thuong,xa yen thuong
507,Yên Viên,Thị trấn,2,33,yen vien,thi tran yen vien
508,Yên Viên,Xã,2,33,yen vien,xa yen vien
509,Biên Giang,Phường,2,34,bien giang,phuong bien giang
510,Đồng Mai,Phường,2,34,dong mai,phuong dong mai
511,Dương Nội,Phường,2,34,duong noi,phuong duong noi
512,Hà Cầu,Phường,2,34,ha cau,phuong ha cau
513,Kiến Hưng,Phường,2,34,kien hung,phuong kien hung
514,La Khê,Phường,2,34,la khe,phuong la khe
515,Mỗ Lao,Phường,2,34,mo lao,phuong mo lao
516,Nguyễn Trãi,Phường,2,34,nguyen trai,phuong nguyen trai
517,Phú La,Phường,2,34,phu la,phuong phu la
518,Phú Lãm,Phường,2,34,phu lam,phuong phu lam
519,Phú Lương,Phường,2,34,phu luong,phuong phu luong
520,Phúc La,Phường,2,34,phuc la,phuong phuc la
521,Quang Trung,Phường,2,34,quang trung,phuong quang trung
522,Vạn Phúc,Phường,2,34,van phuc,phuong van phuc
523,Văn Quán,Phường,2,34,van quan,phuong van quan
524,Yên Nghĩa,Phường,2,34,yen nghia,phuong yen nghia
525,Yết Kiêu,Phường,2,34,yet kieu,phuong yet kieu
526,Bạch Đằng,Phường,2,35,bach dang,phuong bach dang
527,Bách Khoa,Phường,2,35,bach khoa,phuong bach khoa
528,Bạch Mai,Phường,2,35,bach mai,phuong bach mai
529,Bùi Thị Xuân,Phường,2,35,bui thi xuan,phuong bui thi xuan
530,Cầu Dền,Phường,2,35,cau den,phuong cau den
531,Đống Mác,Phường,2,35,dong mac,phuong dong mac
532,Đồng Nhân,Phường,2,35,dong nhan,phuong dong nhan
533,Đồng Tâm,Phường,2,35,dong tam,phuong dong tam
534,Lê Đại Hành,Phường,2,35,le dai hanh,phuong le dai hanh
535,Minh Khai,Phường,2,35,minh khai,phuong minh khai
536,Ngô Thì Nhậm,Phường,2,35,ngo thi nham,phuong ngo thi nham
537,Nguyễn Du,Phường,2,35,nguyen du,phuong nguyen du
538,Phạm Đình Hổ,Phường,2,35,pham dinh ho,phuong pham dinh ho
539,Phố Huế,Phường,2,35,pho hue,phuong pho hue
540,Quỳnh Lôi,Phường,2,35,quynh loi,phuong quynh loi
541,Quỳnh Mai,Phường,2,35,quynh mai,phuong quynh mai
542,Thanh Lương,Phường,2,35,thanh luong,phuong thanh luong
543,Thanh Nhàn,Phường,2,35,thanh nhan,phuong thanh nhan
544,Trương Định,Phường,2,35,truong dinh,phuong truong dinh
545,Vĩnh Tuy,Phường,2,35,vinh tuy,phuong vinh tuy
546,An Khánh,Xã,2,36,an khanh,xa an khanh
547,An Thượng,Xã,2,36,an thuong,xa an thuong
548,Cát Quế,Xã,2,36,cat que,xa cat que
549,Đắc Sở,Xã,2,36,dac so,xa dac so
550,Di Trạch,Xã,2,36,di trach,xa di trach
551,Đông La,Xã,2,36,dong la,xa dong la
552,Đức Giang,Xã,2,36,duc giang,xa duc giang
553,Đức Thượng,Xã,2,36,duc thuong,xa duc thuong
554,Dương Liễu,Xã,2,36,duong lieu,xa duong lieu
555,Kim Chung,Xã,2,36,kim chung,xa kim chung
556,La Phù,Xã,2,36,la phu,xa la phu
557,Lại Yên,Xã,2,36,lai yen,xa lai yen
558,Minh Khai,Xã,2,36,minh khai,xa minh khai
559,Sơn Đồng,Xã,2,36,son dong,xa son dong
560,Song Phương,Xã,2,36,song phuong,xa song phuong
561,Tiền Yên,Xã,2,36,tien yen,xa tien yen
562,Trạm Trôi,Thị trấn,2,36,tram troi,thi tran tram troi
563,Vân Canh,Xã,2,36,van canh,xa van canh
564,Vân Côn,Xã,2,36,van con,xa van con
565,Yên Sở,Xã,2,36,yen so,xa yen so
566,Chương Dương Độ,Phường,2,37,chuong duong do,phuong chuong duong do
567,Cửa Đông,Phường,2,37,cua dong,phuong cua dong
568,Cửa Nam,Phường,2,37,cua nam,phuong cua nam
569,Đồng Xuân,Phường,2,37,dong xuan,phuong dong xuan
570,Hàng Bạc,Phường,2,37,hang bac,phuong hang bac
571,Hàng Bài,Phường,2,37,hang bai,phuong hang bai
572,Hàng Bồ,Phường,2,37,hang bo,phuong hang bo
573,Hàng Bông,Phường,2,37,hang bong,phuong hang bong
574,Hàng Buồm,Phường,2,37,hang buom,phuong hang buom
575,Hàng Đào,Phường,2,37,hang dao,phuong hang dao
576,Hàng Gai,Phường,2,37,hang gai,phuong hang gai
577,Hàng Mã,Phường,2,37,hang ma,phuong hang ma
578,Hàng Trống,Phường,2,37,hang trong,phuong hang trong
579,Lý Thái Tổ,Phường,2,37,ly thai to,phuong ly thai to
580,Phan Chu Trinh,Phường,2,37,phan chu trinh,phuong phan chu trinh
581,Phúc Tân,Phường,2,37,phuc tan,phuong phuc tan
582,Trần Hưng Đạo,Phường,2,37,tran hung dao,phuong tran hung dao
583,Tràng Tiền,Phường,2,37,trang tien,phuong trang tien
584,Đại Kim,Phường,2,38,dai kim,phuong dai kim
585,Định Công,Phường,2,38,dinh cong,phuong dinh cong
586,Giáp Bát,Phường,2,38,giap bat,phuong giap bat
587,Hoàng Liệt,Phường,2,38,hoang liet,phuong hoang liet
588,Hoàng Văn Thụ,Phường,2,38,hoang van thu,phuong hoang van thu
589,Lĩnh Nam,Phường,2,38,linh nam,phuong linh nam
590,Mai Động,Phường,2,38,mai dong,phuong mai dong
591,Tân Mai,Phường,2,38,tan mai,phuong tan mai
592,Thanh Trì,Phường,2,38,thanh tri,phuong thanh tri
593,Thịnh Liệt,Phường,2,38,thinh liet,phuong thinh liet
594,Trần Phú,Phường,2,38,tran phu,phuong tran phu
595,Tương Mai,Phường,2,38,tuong mai,phuong tuong mai
596,Vĩnh Hưng,Phường,2,38,vinh hung,phuong vinh hung
597,Yên Sở,Phường,2,38,yen so,phuong yen so
598,Bồ Đề,Phường,2,39,bo de,phuong bo de
599,Cự Khối,Phường,2,39,cu khoi,phuong cu khoi
600,Đức Giang,Phường,2,39,duc giang,phuong duc giang
601,Gia Thụy,Phường,2,39,gia thuy,phuong gia thuy
602,Giang Biên,Phường,2,39,giang bien,phuong giang bien
603,Long Biên,Phường,2,39,long bien,phuong long bien
604,Ngọc Lâm,Phường,2,39,ngoc lam,phuong ngoc lam
605,Ngọc Thụy,Phường,2,39,ngoc thuy,phuong ngoc thuy
606,Phúc Đồng,Phường,2,39,phuc dong,phuong phuc dong
607,Phúc Lợi,Phường,2,39,phuc loi,phuong phuc loi
608,Sài Đồng,Phường,2,39,sai dong,phuong sai dong
609,Thạch Bàn,Phường,2,39,thach ban,phuong thach ban
610,Thượng Thanh,Phường,2,39,thuong thanh,phuong thuong thanh
611,Việt Hưng,Phường,2,39,viet hung,phuong viet hung
612,Chi Đông,Thị trấn,2,40,chi dong,thi tran chi dong
613,Chu Phan,Xã,2,40,chu phan,xa chu phan
614,Đại Thịnh,Xã,2,40,dai thinh,xa dai thinh
615,Hoàng Kim,Xã,2,40,hoang kim,xa hoang kim
616,Kim Hoa,Xã,2,40,kim hoa,xa kim hoa
617,Liên Mạc,Xã,2,40,lien mac,xa lien mac
618,Mê Linh,Xã,2,40,me linh,xa me linh
619,Quang Minh,Thị trấn,2,40,quang minh,thi tran quang minh
620,Tam Đồng,Xã,2,40,tam dong,xa tam dong
621,Thạch Đà,Xã,2,40,thach da,xa thach da
622,Thanh Lâm,Xã,2,40,thanh lam,xa thanh lam
623,Tiền Phong,Xã,2,40,tien phong,xa tien phong
624,Tiến Thắng,Xã,2,40,tien thang,xa tien thang
625,Tiến Thịnh,Xã,2,40,tien thinh,xa tien thinh
626,Tráng Việt,Xã,2,40,trang viet,xa trang viet
627,Tự Lập,Xã,2,40,tu lap,xa tu lap
628,Văn Khê,Xã,2,40,van khe,xa van khe
629,Vạn Yên,Xã,2,40,van yen,xa van yen
630,An Mỹ,Xã,2,41,an my,xa an my
631,An Phú,Xã,2,41,an phu,xa an phu
632,An Tiến,Xã,2,41,an tien,xa an tien
633,Bột Xuyên,Xã,2,41,bot xuyen,xa bot xuyen
634,Đại Hưng,Xã,2,41,dai hung,xa dai hung
635,Đại Nghĩa,Thị trấn,2,41,dai nghia,thi tran dai nghia
636,Đốc Tín,Xã,2,41,doc tin,xa doc tin
637,Đồng Tâm,Xã,2,41,dong tam,xa dong tam
638,Hồng Sơn,Xã,2,41,hong son,xa hong son
639,Hợp Thanh,Xã,2,41,hop thanh,xa hop thanh
640,Hợp Tiến,Xã,2,41,hop tien,xa hop tien
641,Hùng Tiến,Xã,2,41,hung tien,xa hung tien
642,Hương Sơn,Xã,2,41,huong son,xa huong son
643,Lê Thanh,Xã,2,41,le thanh,xa le thanh
644,Mỹ Thành,Xã,2,41,my thanh,xa my thanh
645,Phù Lưu Tế,Xã,2,41,phu luu te,xa phu luu te
646,Phúc Lâm,Xã,2,41,phuc lam,xa phuc lam
647,Phùng Xá,Xã,2,41,phung xa,xa phung xa
648,Thượng Lâm,Xã,2,41,thuong lam,xa thuong lam
649,Tuy Lai,Xã,2,41,tuy lai,xa tuy lai
650,Vạn Kim,Xã,2,41,van kim,xa van kim
651,Xuy Xá,Xã,2,41,xuy xa,xa xuy xa
652,Cầu Diễn,Thị trấn,2,42,cau dien,thi tran cau dien
653,Đại Mỗ,Xã,2,42,dai mo,xa dai mo
654,Mễ Trì,Xã,2,42,me tri,xa me tri
655,Mỹ Đình 1,Phường,2,42,my dinh 1,phuong my dinh 1
656,Mỹ Đình 2,Phường,2,42,my dinh 2,phuong my dinh 2
657,Phú Đô,Xã,2,42,phu do,xa phu do
658,Phương Canh,Phường,2,42,phuong canh,phuong phuong canh
659,Tây Mỗ,Xã,2,42,tay mo,xa tay mo
660,Trung Văn,Xã,2,42,trung van,xa trung van
661,Xuân Phương,Phường,2,42,xuan phuong,phuong xuan phuong
662,Bạch Hạ,Xã,2,43,bach ha,xa bach ha
663,Châu Can,Xã,2,43,chau can,xa chau can
664,Chuyên Mỹ,Xã,2,43,chuyen my,xa chuyen my
665,Đại Thắng,Xã,2,43,dai thang,xa dai thang
666,Đại Xuyên,Xã,2,43,dai xuyen,xa dai xuyen
667,Hoàng Long,Xã,2,43,hoang long,xa hoang long
668,Hồng Minh,Xã,2,43,hong minh,xa hong minh
669,Hồng Thái,Xã,2,43,hong thai,xa hong thai
670,Khai Thái,Xã,2,43,khai thai,xa khai thai
671,Minh Tân,Xã,2,43,minh tan,xa minh tan
672,Nam Phong,Xã,2,43,nam phong,xa nam phong
673,Nam Triều,Xã,2,43,nam trieu,xa nam trieu
674,Phú Minh,Thị trấn,2,43,phu minh,thi tran phu minh
675,Phú Túc,Xã,2,43,phu tuc,xa phu tuc
676,Phú Xuyên,Thị trấn,2,43,phu xuyen,thi tran phu xuyen
677,Phú Yên,Xã,2,43,phu yen,xa phu yen
678,Phúc Tiến,Xã,2,43,phuc tien,xa phuc tien
679,Phượng Dực,Xã,2,43,phuong duc,xa phuong duc
680,Quang Lãng,Xã,2,43,quang lang,xa quang lang
681,Quang Trung,Xã,2,43,quang trung,xa quang trung
682,Sơn Hà,Xã,2,43,son ha,xa son ha
683,Tân Dân,Xã,2,43,tan dan,xa tan dan
684,Thụy Phú,Xã,2,43,thuy phu,xa thuy phu
685,Tri Thủy,Xã,2,43,tri thuy,xa tri thuy
686,Tri Trung,Xã,2,43,tri trung,xa tri trung
687,Văn Hoàng,Xã,2,43,van hoang,xa van hoang
688,Văn Nhân,Xã,2,43,van nhan,xa van nhan
689,Vân Từ,Xã,2,43,van tu,xa van tu
690,Cẩm Đình,Xã,2,44,cam dinh,xa cam dinh
691,Gạch,Thị trấn,2,44,gach,thi tran gach
692,Hát Môn,Xã,2,44,hat mon,xa hat mon
693,Hiệp Thuận,Xã,2,44,hiep thuan,xa hiep thuan
694,Liên Hiệp,Xã,2,44,lien hiep,xa lien hiep
695,Long Xuyên,Xã,2,44,long xuyen,xa long xuyen
696,Ngọc Tảo,Xã,2,44,ngoc tao,xa ngoc tao
697,Phúc Hòa,Xã,2,44,phuc hoa,xa phuc hoa
698,Phúc Thọ,Thị trấn,2,44,phuc tho,thi tran phuc tho
699,Phụng Thượng,Xã,2,44,phung thuong,xa phung thuong
700,Phương Độ,Xã,2,44,phuong do,xa phuong do
701,Sen Chiểu,Xã,2,44,sen chieu,xa sen chieu
702,Tam Hiệp,Xã,2,44,tam hiep,xa tam hiep
703,Tam Thuấn,Xã,2,44,tam thuan,xa tam thuan
704,Thanh Đa,Xã,2,44,thanh da,xa thanh da
705,Thọ Lộc,Xã,2,44,tho loc,xa tho loc
706,Thượng Cốc,Xã,2,44,thuong coc,xa thuong coc
707,Tích Giang,Xã,2,44,tich giang,xa tich giang
708,Trạch Mỹ Lộc,Xã,2,44,trach my loc,xa trach my loc
709,Vân Hà,Xã,2,44,van ha,xa van ha
710,Vân Nam,Xã,2,44,van nam,xa van nam
711,Vân Phúc,Xã,2,44,van phuc,xa van phuc
712,Võng Xuyên,Xã,2,44,vong xuyen,xa vong xuyen
713,Xuân Phú,Xã,2,44,xuan phu,xa xuan phu
714,Cấn Hữu,Xã,2,45,can huu,xa can huu
715,Cộng Hòa,Xã,2,45,cong hoa,xa cong hoa
716,Đại Thành,Xã,2,45,dai thanh,xa dai thanh
717,Đồng Quang,Xã,2,45,dong quang,xa dong quang
718,Đông Xuân,Xã,2,45,dong xuan,xa dong xuan
719,Đông Yên,Xã,2,45,dong yen,xa dong yen
720,Hòa Thạch,Xã,2,45,hoa thach,xa hoa thach
721,Liệp Tuyết,Xã,2,45,liep tuyet,xa liep tuyet
722,Nghĩa Hương,Xã,2,45,nghia huong,xa nghia huong
723,Ngọc Liệp,Xã,2,45,ngoc liep,xa ngoc liep
724,Ngọc Mỹ,Xã,2,45,ngoc my,xa ngoc my
725,Phú Cát,Xã,2,45,phu cat,xa phu cat
726,Phú Mãn,Xã,2,45,phu man,xa phu man
727,Phượng Cách,Xã,2,45,phuong cach,xa phuong cach
728,Quốc Oai,Thị trấn,2,45,quoc oai,thi tran quoc oai
729,Sài Sơn,Xã,2,45,sai son,xa sai son
730,Tân Hòa,Xã,2,45,tan hoa,xa tan hoa
731,Tân Phú,Xã,2,45,tan phu,xa tan phu
732,Thạch Thán,Xã,2,45,thach than,xa thach than
733,Tuyết Nghĩa,Xã,2,45,tuyet nghia,xa tuyet nghia
734,Yên Sơn,Xã,2,45,yen son,xa yen son
735,Bắc Phú,Xã,2,46,bac phu,xa bac phu
736,Bắc Sơn,Xã,2,46,bac son,xa bac son
737,Đông Xuân,Xã,2,46,dong xuan,xa dong xuan
738,Đức Hoà,Xã,2,46,duc hoa,xa duc hoa
739,Hiền Ninh,Xã,2,46,hien ninh,xa hien ninh
740,Hồng Kỳ,Xã,2,46,hong ky,xa hong ky
741,Kim Lũ,Xã,2,46,kim lu,xa kim lu
742,Mai Đình,Xã,2,46,mai dinh,xa mai dinh
743,Minh Phú,Xã,2,46,minh phu,xa minh phu
744,Minh Trí,Xã,2,46,minh tri,xa minh tri
745,Nam Sơn,Xã,2,46,nam son,xa nam son
746,Phú Cường,Xã,2,46,phu cuong,xa phu cuong
747,Phù Linh,Xã,2,46,phu linh,xa phu linh
748,Phù Lỗ,Xã,2,46,phu lo,xa phu lo
749,Phú Minh,Xã,2,46,phu minh,xa phu minh
750,Quang Tiến,Xã,2,46,quang tien,xa quang tien
751,Sóc Sơn,Thị trấn,2,46,soc son,thi tran soc son
752,Tân Dân,Xã,2,46,tan dan,xa tan dan
753,Tân Hưng,Xã,2,46,tan hung,xa tan hung
754,Tân Minh,Xã,2,46,tan minh,xa tan minh
755,Thanh Xuân,Xã,2,46,thanh xuan,xa thanh xuan
756,Tiên Dược,Xã,2,46,tien duoc,xa tien duoc
757,Trung Giã,Xã,2,46,trung gia,xa trung gia
758,Việt Long,Xã,2,46,viet long,xa viet long
759,Xuân Giang,Xã,2,46,xuan giang,xa xuan giang
760,Xuân Thu,Xã,2,46,xuan thu,xa xuan thu
761,Cổ Đông,Xã,2,47,co dong,xa co dong
762,Đường Lâm,Xã,2,47,duong lam,xa duong lam
763,Kim Sơn,Phường,2,47,kim son,phuong kim son
764,Lê Lợi,Phường,2,47,le loi,phuong le loi
765,Ngô Quyền,Phường,2,47,ngo quyen,phuong ngo quyen
766,Phú Thịnh,Phường,2,47,phu thinh,phuong phu thinh
767,Quang Trung,Phường,2,47,quang trung,phuong quang trung
768,Sơn Đông,Xã,2,47,son dong,xa son dong
769,Sơn Lộc,Phường,2,47,son loc,phuong son loc
770,Thanh Mỹ,Xã,2,47,thanh my,xa thanh my
771,Trung Hưng,Phường,2,47,trung hung,phuong trung hung
772,Trung Sơn Trầm,Phường,2,47,trung son tram,phuong trung son tram
773,Viên Sơn,Phường,2,47,vien son,phuong vien son
774,Xuân Khanh,Phường,2,47,xuan khanh,phuong xuan khanh
775,Xuân Sơn,Xã,2,47,xuan son,xa xuan son
776,Bưởi,Phường,2,48,buoi,phuong buoi
777,Nhật Tân,Phường,2,48,nhat tan,phuong nhat tan
778,Phú Thượng,Phường,2,48,phu thuong,phuong phu thuong
779,Quảng An,Phường,2,48,quang an,phuong quang an
780,Thụy Khuê,Phường,2,48,thuy khue,phuong thuy khue
781,Tứ Liên,Phường,2,48,tu lien,phuong tu lien
782,Xuân La,Phường,2,48,xuan la,phuong xuan la
783,Yên Phụ,Phường,2,48,yen phu,phuong yen phu
784,Bình Phú,Xã,2,49,binh phu,xa binh phu
785,Bình Yên,Xã,2,49,binh yen,xa binh yen
786,Cẩm Yên,Xã,2,49,cam yen,xa cam yen
787,Cần Kiệm,Xã,2,49,can kiem,xa can kiem
788,Canh Nậu,Xã,2,49,canh nau,xa canh nau
789,Chàng Sơn,Xã,2,49,chang son,xa chang son
790,Đại Đồng,Xã,2,49,dai dong,xa dai dong
791,Dị Nậu,Xã,2,49,di nau,xa di nau
792,Đồng Trúc,Xã,2,49,dong truc,xa dong truc
793,Hạ Bằng,Xã,2,49,ha bang,xa ha bang
794,Hương Ngải,Xã,2,49,huong ngai,xa huong ngai
795,Hữu Bằng,Xã,2,49,huu bang,xa huu bang
796,Kim Quan,Xã,2,49,kim quan,xa kim quan
797,Lại Thượng,Xã,2,49,lai thuong,xa lai thuong
798,Liên Quan,Thị trấn,2,49,lien quan,thi tran lien quan
799,Phú Kim,Xã,2,49,phu kim,xa phu kim
800,Phùng Xá,Xã,2,49,phung xa,xa phung xa
801,Tân Xã,Xã,2,49,tan xa,xa tan xa
802,Thạch Hòa,Xã,2,49,thach hoa,xa thach hoa
803,Thạch Xá,Xã,2,49,thach xa,xa thach xa
804,Tiến Xuân,Xã,2,49,tien xuan,xa tien xuan
805,Yên Bình,Xã,2,49,yen binh,xa yen binh
806,Yên Trung,Xã,2,49,yen trung,xa yen trung
807,Bích Hòa,Xã,2,50,bich hoa,xa bich hoa
808,Bình Minh,Xã,2,50,binh minh,xa binh minh
809,Cao Dương,Xã,2,50,cao duong,xa cao duong
810,Cao Viên,Xã,2,50,cao vien,xa cao vien
811,Cự Khê,Xã,2,50,cu khe,xa cu khe
812,Dân Hòa,Xã,2,50,dan hoa,xa dan hoa
813,Đỗ Động,Xã,2,50,do dong,xa do dong
814,Hồng Dương,Xã,2,50,hong duong,xa hong duong
815,Kim An,Xã,2,50,kim an,xa kim an
816,Kim Bài,Thị trấn,2,50,kim bai,thi tran kim bai
817,Kim Thư,Xã,2,50,kim thu,xa kim thu
818,Liên Châu,Xã,2,50,lien chau,xa lien chau
819,Mỹ Hưng,Xã,2,50,my hung,xa my hung
820,Phương Trung,Xã,2,50,phuong trung,xa phuong trung
821,Tam Hưng,Xã,2,50,tam hung,xa tam hung
822,Tân Ước,Xã,2,50,tan uoc,xa tan uoc
823,Thanh Cao,Xã,2,50,thanh cao,xa thanh cao
824,Thanh Mai,Xã,2,50,thanh mai,xa thanh mai
825,Thanh Thùy,Xã,2,50,thanh thuy,xa thanh thuy
826,Thanh Văn,Xã,2,50,thanh van,xa thanh van
827,Xuân Dương,Xã,2,50,xuan duong,xa xuan duong
828,Đại Áng,Xã,2,51,dai ang,xa dai ang
829,Đông Mỹ,Xã,2,51,dong my,xa dong my
830,Duyên Hà,Xã,2,51,duyen ha,xa duyen ha
831,Hữu Hòa,Xã,2,51,huu hoa,xa huu hoa
832,Liên Ninh,Xã,2,51,lien ninh,xa lien ninh
833,Ngọc Hồi,Xã,2,51,ngoc hoi,xa ngoc hoi
834,Ngũ Hiệp,Xã,2,51,ngu hiep,xa ngu hiep
835,Tả Thanh Oai,Xã,2,51,ta thanh oai,xa ta thanh oai
836,Tam Hiệp,Xã,2,51,tam hiep,xa tam hiep
837,Tân Triều,Xã,2,51,tan trieu,xa tan trieu
838,Thanh Liệt,Xã,2,51,thanh liet,xa thanh liet
839,Tứ Hiệp,Xã,2,51,tu hiep,xa tu hiep
840,Văn Điển,Thị trấn,2,51,van dien,thi tran van dien
841,Vạn Phúc,Xã,2,51,van phuc,xa van phuc
842,Vĩnh Quỳnh,Xã,2,51,vinh quynh,xa vinh quynh
843,Yên Mỹ,Xã,2,51,yen my,xa yen my
844,Hạ Đình,Phường,2,52,ha dinh,phuong ha dinh
845,Khương Đình,Phường,2,52,khuong dinh,phuong khuong dinh
846,Khương Mai,Phường,2,52,khuong mai,phuong khuong mai
847,Khương Trung,Phường,2,52,khuong trung,phuong khuong trung
848,Kim Giang,Phường,2,52,kim giang,phuong kim giang
849,Nhân Chính,Phường,2,52,nhan chinh,phuong nhan chinh
850,Phương Liệt,Phường,2,52,phuong liet,phuong phuong liet
851,Thanh Xuân Bắc,Phường,2,52,thanh xuan bac,phuong thanh xuan bac
852,Thanh Xuân Nam,Phường,2,52,thanh xuan nam,phuong thanh xuan nam
853,Thanh Xuân Trung,Phường,2,52,thanh xuan trung,phuong thanh xuan trung
854,Thượng Đình,Phường,2,52,thuong dinh,phuong thuong dinh
855,Chương Dương,Xã,2,53,chuong duong,xa chuong duong
856,Dũng Tiến,Xã,2,53,dung tien,xa dung tien
857,Duyên Thái,Xã,2,53,duyen thai,xa duyen thai
858,Hà Hồi,Xã,2,53,ha hoi,xa ha hoi
859,Hiền Giang,Xã,2,53,hien giang,xa hien giang
860,Hòa Bình,Xã,2,53,hoa binh,xa hoa binh
861,Hồng Vân,Xã,2,53,hong van,xa hong van
862,Khánh Hà,Xã,2,53,khanh ha,xa khanh ha
863,Lê Lợi,Xã,2,53,le loi,xa le loi
864,Liên Phương,Xã,2,53,lien phuong,xa lien phuong
865,Minh Cường,Xã,2,53,minh cuong,xa minh cuong
866,Nghiêm Xuyên,Xã,2,53,nghiem xuyen,xa nghiem xuyen
867,Nguyễn Trãi,Xã,2,53,nguyen trai,xa nguyen trai
868,Nhị Khê,Xã,2,53,nhi khe,xa nhi khe
869,Ninh Sở,Xã,2,53,ninh so,xa ninh so
870,Quất Động,Xã,2,53,quat dong,xa quat dong
871,Tân Minh,Xã,2,53,tan minh,xa tan minh
872,Thắng Lợi,Xã,2,53,thang loi,xa thang loi
873,Thống Nhất,Xã,2,53,thong nhat,xa thong nhat
874,Thư Phú,Xã,2,53,thu phu,xa thu phu
875,Thường Tín,Thị trấn,2,53,thuong tin,thi tran thuong tin
876,Tiền Phong,Xã,2,53,tien phong,xa tien phong
877,Tô Hiệu,Xã,2,53,to hieu,xa to hieu
878,Tự Nhiên,Xã,2,53,tu nhien,xa tu nhien
879,Văn Bình,Xã,2,53,van binh,xa van binh
880,Vạn Điểm,Xã,2,53,van diem,xa van diem
881,Văn Phú,Xã,2,53,van phu,xa van phu
882,Vân Tảo,Xã,2,53,van tao,xa van tao
883,Văn Tự,Xã,2,53,van tu,xa van tu
884,Cao Thành,Xã,2,54,cao thanh,xa cao thanh
885,Đại Cường,Xã,2,54,dai cuong,xa dai cuong
886,Đại Hùng,Xã,2,54,dai hung,xa dai hung
887,Đội Bình,Xã,2,54,doi binh,xa doi binh
888,Đông Lỗ,Xã,2,54,dong lo,xa dong lo
889,Đồng Tân,Xã,2,54,dong tan,xa dong tan
890,Đồng Tiến,Xã,2,54,dong tien,xa dong tien
891,Hòa Lâm,Xã,2,54,hoa lam,xa hoa lam
892,Hòa Nam,Xã,2,54,hoa nam,xa hoa nam
893,Hòa Phú,Xã,2,54,hoa phu,xa hoa phu
894,Hoa Sơn,Xã,2,54,hoa son,xa hoa son
895,Hòa Xá,Xã,2,54,hoa xa,xa hoa xa
896,Hồng Quang,Xã,2,54,hong quang,xa hong quang
897,Kim Đường,Xã,2,54,kim duong,xa kim duong
898,Liên Bạt,Xã,2,54,lien bat,xa lien bat
899,Lưu Hoàng,Xã,2,54,luu hoang,xa luu hoang
900,Minh Đức,Xã,2,54,minh duc,xa minh duc
901,Phù Lưu,Xã,2,54,phu luu,xa phu luu
902,Phương Tú,Xã,2,54,phuong tu,xa phuong tu
903,Quảng Phú Cầu,Xã,2,54,quang phu cau,xa quang phu cau
904,Sơn Công,Xã,2,54,son cong,xa son cong
905,Tân Phương,Xã,2,54,tan phuong,xa tan phuong
906,Tảo Dương Văn,Xã,2,54,tao duong van,xa tao duong van
907,Trầm Lộng,Xã,2,54,tram long,xa tram long
908,Trung Tú,Xã,2,54,trung tu,xa trung tu
909,Trường Thịnh,Xã,2,54,truong thinh,xa truong thinh
910,Vân Đình,Thị trấn,2,54,van dinh,thi tran van dinh
